249	2.9794	0.46581
250	2.9914	0.45175
251	3.0034	0.4601
252	3.0154	0.50186
253	3.0274	0.54522
254	3.0394	0.55363
255	3.0514	0.53454
256	3.0634	0.52604
257	3.0754	0.55007
258	3.0875	0.58424
259	3.0995	0.5878
260	3.1115	0.55925
261	3.1235	0.53403
262	3.1355	0.54302
263	3.1475	0.57219
264	3.1595	0.58099
265	3.1715	0.55467
266	3.1836	0.52268
267	3.1956	0.52116
268	3.2076	0.54703
269	3.2196	0.56065
270	3.2316	0.53815
271	3.2436	0.50013
272	3.2556	0.48703
273	3.2676	0.5067
274	3.2796	0.5247
275	3.2917	0.50868
276	3.3037	0.46916
277	3.3157	0.44619
278	3.3277	0.45839
279	3.3397	0.4781
280	3.3517	0.46841
281	3.3637	0.42887
282	3.3757	0.39709
283	3.3877	0.40062
284	3.3998	0.4216
285	3.4118	0.41988
286	3.4238	0.38391
287	3.4358	0.34573
288	3.4478	0.34
289	3.4598	0.3597
290	3.4718	0.36524
291	3.4838	0.33501
292	3.4958	0.2931
293	3.5079	0.27848
294	3.5199	0.29531
295	3.5319	0.30757
296	3.5439	0.28512
297	3.5559	0.24219
298	3.5679	0.21919
299	3.5799	0.23112
300	3.5919	0.24838
301	3.604	0.23462
302	3.616	0.19319
303	3.628	0.16284
304	3.64	0.16839
305	3.652	0.18889
306	3.664	0.18474
307	3.676	0.14803
308	3.688	0.11278
309	3.7	0.11167
310	3.7121	0.13376
311	3.7241	0.13892
312	3.7361	0.10864
313	3.7481	0.069838
314	3.7601	0.060392
315	3.7721	0.0807
316	3.7841	0.093263
317	3.7961	0.070522
318	3.8081	0.030084
319	3.8202	0.01231
320	3.8322	0.028612
321	3.8442	0.047048
322	3.8562	0.033027
323	3.8682	-0.0064973
324	3.8802	-0.031771
325	3.8922	-0.021242
326	3.9042	0.0011526
327	3.9163	-0.0036161
328	3.9283	-0.039762
329	3.9403	-0.071215
330	3.9523	-0.067862
331	3.9643	-0.043766
332	3.9763	-0.039367
333	3.9883	-0.069759
334	4.0003	-0.10524
335	4.0123	-0.10959
336	4.0244	-0.085967
337	4.0364	-0.073176
338	4.0484	-0.095997
339	4.0604	-0.1334
340	4.0724	-0.14572
341	4.0844	-0.12495
342	4.0964	-0.10525
343	4.1084	-0.11923
344	4.1204	-0.15615
345	4.1325	-0.17598
346	4.1445	-0.16014
347	4.1565	-0.13556
348	4.1685	-0.14015
349	4.1805	-0.17428
350	4.1925	-0.20056
351	4.2045	-0.19131
352	4.2165	-0.16415
353	4.2286	-0.1594
354	4.2406	-0.18852
355	4.2526	-0.21965
356	4.2646	-0.21805
357	4.2766	-0.19069
358	4.2886	-0.17724
359	4.3006	-0.19928
360	4.3126	-0.23303
361	4.3246	-0.23933
362	4.3367	-0.21401
363	4.3487	-0.19305
364	4.3607	-0.20653
365	4.3727	-0.24051
366	4.3847	-0.25441
367	4.3967	-0.2332
368	4.4087	-0.20644
369	4.4207	-0.21039
370	4.4327	-0.24204
371	4.4448	-0.2625
372	4.4568	-0.24709
373	4.4688	-0.21668
374	4.4808	-0.21103
375	4.4928	-0.23822
376	4.5048	-0.26406
377	4.5168	-0.256
378	4.5288	-0.22462
379	4.5409	-0.20998
380	4.5529	-0.23076
381	4.5649	-0.26004
382	4.5769	-0.26003
383	4.5889	-0.23019
384	4.6009	-0.20792
385	4.6129	-0.22096
386	4.6249	-0.25171
387	4.6369	-0.25989
388	4.649	-0.23392
389	4.661	-0.20566
390	4.673	-0.20986
391	4.685	-0.23961
392	4.697	-0.2553
393	4.709	-0.23518
394	4.721	-0.20308
395	4.733	-0.19811
396	4.745	-0.2245
397	4.7571	-0.24638
398	4.7691	-0.23348
399	4.7811	-0.19982
400	4.7931	-0.18589
401	4.8051	-0.20677
402	4.8171	-0.23303
403	4.8291	-0.22823
404	4.8411	-0.19544
405	4.8532	-0.17348
406	4.8652	-0.18711
407	4.8772	-0.21563
408	4.8892	-0.21918
409	4.9012	-0.18968
410	4.9132	-0.16124
411	4.9252	-0.16639
412	4.9372	-0.19468
413	4.9492	-0.20592
414	4.9613	-0.18149
415	4.9733	-0.14831
416	4.9853	-0.14427
417	4.9973	-0.17001
418	5.0093	-0.18807
419	5.0213	-0.17073
420	5.0333	-0.13548
421	5.0453	-0.12259
422	5.0573	-0.14376
423	5.0694	-0.16711
424	5.0814	-0.15794
425	5.0934	-0.12308
426	5.1054	-0.10213
427	5.1174	-0.11694
428	5.1294	-0.14365
429	5.1414	-0.14323
430	5.1534	-0.11129
431	5.1654	-0.083773
432	5.1775	-0.090962
433	5.1895	-0.11887
434	5.2015	-0.12708
435	5.2135	-0.10036
